id,date,dealership,location,model,price,month,year,quarter
SL000847,2023-09-05,Texas Dealership,"Austin, TX",E-Compact City,32502.5,2023-09,2023,Q3
SL000848,2023-09-05,Texas Dealership,"Austin, TX",E-Truck Power,74246.39,2023-09,2023,Q3
SL000849,2023-09-05,Illinois Dealership,"Chicago, IL",E-Compact City,31884.74,2023-09,2023,Q3
SL000850,2023-09-05,Illinois Dealership,"Chicago, IL",E-Sedan Pro,47162.56,2023-09,2023,Q3
SL000851,2023-09-06,Florida Dealership,"Miami, FL",E-Sedan Pro,45714.23,2023-09,2023,Q3
SL000852,2023-09-06,California Dealership,"Los Angeles, CA",E-Sedan Pro,45305.88,2023-09,2023,Q3
SL000853,2023-09-07,New York Dealership,"New York, NY",E-Sports GT,94346.72,2023-09,2023,Q3
SL000854,2023-09-07,New York Dealership,"New York, NY",E-SUV Elite,59212.17,2023-09,2023,Q3
SL000855,2023-09-07,New York Dealership,"New York, NY",E-Sedan Pro,45864.05,2023-09,2023,Q3
SL000856,2023-09-07,California Dealership,"Los Angeles, CA",E-Compact City,31549.47,2023-09,2023,Q3
SL000857,2023-09-07,Illinois Dealership,"Chicago, IL",E-SUV Elite,61147.87,2023-09,2023,Q3
SL000858,2023-09-07,Illinois Dealership,"Chicago, IL",E-Truck Power,73711.35,2023-09,2023,Q3
SL000859,2023-09-08,California Dealership,"Los Angeles, CA",E-Sedan Pro,44464.46,2023-09,2023,Q3
SL000860,2023-09-08,Illinois Dealership,"Chicago, IL",E-SUV Elite,60780.37,2023-09,2023,Q3
SL000861,2023-09-08,Illinois Dealership,"Chicago, IL",E-Truck Power,72139.83,2023-09,2023,Q3
SL000862,2023-09-09,New York Dealership,"New York, NY",E-Sedan Pro,44890.18,2023-09,2023,Q3
SL000863,2023-09-09,New York Dealership,"New York, NY",E-SUV Elite,59899.56,2023-09,2023,Q3
SL000864,2023-09-09,Texas Dealership,"Austin, TX",E-Compact City,30619.04,2023-09,2023,Q3
SL000865,2023-09-09,Texas Dealership,"Austin, TX",E-SUV Elite,59621.42,2023-09,2023,Q3
SL000866,2023-09-09,Florida Dealership,"Miami, FL",E-Sedan Pro,44346.0,2023-09,2023,Q3
SL000867,2023-09-09,Florida Dealership,"Miami, FL",E-Compact City,31690.26,2023-09,2023,Q3
SL000868,2023-09-09,California Dealership,"Los Angeles, CA",E-SUV Elite,60483.09,2023-09,2023,Q3
SL000869,2023-09-09,California Dealership,"Los Angeles, CA",E-Sedan Pro,44347.04,2023-09,2023,Q3
SL000870,2023-09-10,New York Dealership,"New York, NY",E-Sedan Pro,44528.67,2023-09,2023,Q3
SL000871,2023-09-10,California Dealership,"Los Angeles, CA",E-SUV Elite,59942.86,2023-09,2023,Q3
SL000872,2023-09-10,Illinois Dealership,"Chicago, IL",E-Sedan Pro,45010.92,2023-09,2023,Q3
SL000873,2023-09-11,New York Dealership,"New York, NY",E-Truck Power,78257.28,2023-09,2023,Q3
SL000874,2023-09-11,New York Dealership,"New York, NY",E-Truck Power,76015.61,2023-09,2023,Q3
SL000875,2023-09-11,Texas Dealership,"Austin, TX",E-Compact City,32100.14,2023-09,2023,Q3
SL000876,2023-09-11,Florida Dealership,"Miami, FL",E-Compact City,33038.31,2023-09,2023,Q3
SL000877,2023-09-11,Illinois Dealership,"Chicago, IL",E-Truck Power,74484.76,2023-09,2023,Q3
SL000878,2023-09-12,Texas Dealership,"Austin, TX",E-Truck Power,74880.15,2023-09,2023,Q3
SL000879,2023-09-12,Florida Dealership,"Miami, FL",E-Compact City,31440.68,2023-09,2023,Q3
SL000880,2023-09-13,Texas Dealership,"Austin, TX",E-Compact City,31506.58,2023-09,2023,Q3
SL000881,2023-09-13,Texas Dealership,"Austin, TX",E-Compact City,32977.38,2023-09,2023,Q3
SL000882,2023-09-13,Florida Dealership,"Miami, FL",E-Compact City,31250.97,2023-09,2023,Q3
SL000883,2023-09-13,California Dealership,"Los Angeles, CA",E-Compact City,32510.42,2023-09,2023,Q3
SL000884,2023-09-13,Illinois Dealership,"Chicago, IL",E-Truck Power,72608.87,2023-09,2023,Q3
SL000885,2023-09-14,New York Dealership,"New York, NY",E-SUV Elite,62288.04,2023-09,2023,Q3
SL000886,2023-09-15,New York Dealership,"New York, NY",E-SUV Elite,59521.52,2023-09,2023,Q3
SL000887,2023-09-15,New York Dealership,"New York, NY",E-Sedan Pro,45727.73,2023-09,2023,Q3
SL000888,2023-09-15,Texas Dealership,"Austin, TX",E-Sedan Pro,42856.68,2023-09,2023,Q3
SL000889,2023-09-15,Florida Dealership,"Miami, FL",E-Sedan Pro,46657.84,2023-09,2023,Q3
SL000890,2023-09-15,Florida Dealership,"Miami, FL",E-Truck Power,74397.21,2023-09,2023,Q3
SL000891,2023-09-16,New York Dealership,"New York, NY",E-Sedan Pro,45374.64,2023-09,2023,Q3
SL000892,2023-09-16,Florida Dealership,"Miami, FL",E-Sedan Pro,45397.58,2023-09,2023,Q3
SL000893,2023-09-16,Illinois Dealership,"Chicago, IL",E-Sedan Pro,45942.47,2023-09,2023,Q3
SL000894,2023-09-17,Texas Dealership,"Austin, TX",E-SUV Elite,59213.55,2023-09,2023,Q3
SL000895,2023-09-17,California Dealership,"Los Angeles, CA",E-Sedan Pro,46427.87,2023-09,2023,Q3
SL000896,2023-09-17,California Dealership,"Los Angeles, CA",E-Truck Power,71965.21,2023-09,2023,Q3
SL000897,2023-09-18,Texas Dealership,"Austin, TX",E-Sedan Pro,46136.11,2023-09,2023,Q3
SL000898,2023-09-18,California Dealership,"Los Angeles, CA",E-SUV Elite,61346.35,2023-09,2023,Q3
SL000899,2023-09-19,Florida Dealership,"Miami, FL",E-Sedan Pro,43956.78,2023-09,2023,Q3
SL000900,2023-09-19,Florida Dealership,"Miami, FL",E-SUV Elite,61432.42,2023-09,2023,Q3
SL000901,2023-09-19,California Dealership,"Los Angeles, CA",E-Sedan Pro,44513.6,2023-09,2023,Q3
SL000902,2023-09-19,Illinois Dealership,"Chicago, IL",E-Compact City,31231.45,2023-09,2023,Q3
SL000903,2023-09-20,New York Dealership,"New York, NY",E-Sedan Pro,44600.87,2023-09,2023,Q3
SL000904,2023-09-20,New York Dealership,"New York, NY",E-Sedan Pro,45775.73,2023-09,2023,Q3
SL000905,2023-09-20,Texas Dealership,"Austin, TX",E-Truck Power,74227.44,2023-09,2023,Q3
SL000906,2023-09-20,California Dealership,"Los Angeles, CA",E-Compact City,31266.06,2023-09,2023,Q3
SL000907,2023-09-21,New York Dealership,"New York, NY",E-Sports GT,99534.16,2023-09,2023,Q3
SL000908,2023-09-21,Texas Dealership,"Austin, TX",E-Compact City,33171.52,2023-09,2023,Q3
SL000909,2023-09-21,California Dealership,"Los Angeles, CA",E-SUV Elite,61550.42,2023-09,2023,Q3
SL000910,2023-09-22,New York Dealership,"New York, NY",E-Sedan Pro,46954.95,2023-09,2023,Q3
SL000911,2023-09-22,Texas Dealership,"Austin, TX",E-Compact City,32894.45,2023-09,2023,Q3
SL000912,2023-09-22,California Dealership,"Los Angeles, CA",E-Truck Power,78689.72,2023-09,2023,Q3
SL000913,2023-09-23,Texas Dealership,"Austin, TX",E-Truck Power,72021.32,2023-09,2023,Q3
SL000914,2023-09-23,California Dealership,"Los Angeles, CA",E-Compact City,32301.57,2023-09,2023,Q3
SL000915,2023-09-23,California Dealership,"Los Angeles, CA",E-Compact City,32584.1,2023-09,2023,Q3
SL000916,2023-09-23,California Dealership,"Los Angeles, CA",E-Compact City,31773.0,2023-09,2023,Q3
SL000917,2023-09-24,New York Dealership,"New York, NY",E-Compact City,31146.67,2023-09,2023,Q3
SL000918,2023-09-24,Texas Dealership,"Austin, TX",E-Sedan Pro,43019.74,2023-09,2023,Q3
SL000919,2023-09-24,California Dealership,"Los Angeles, CA",E-Compact City,31492.22,2023-09,2023,Q3
SL000920,2023-09-24,California Dealership,"Los Angeles, CA",E-SUV Elite,64658.93,2023-09,2023,Q3
SL000921,2023-09-26,New York Dealership,"New York, NY",E-SUV Elite,59982.81,2023-09,2023,Q3
SL000922,2023-09-26,Florida Dealership,"Miami, FL",E-Truck Power,75576.61,2023-09,2023,Q3
SL000923,2023-09-26,Florida Dealership,"Miami, FL",E-Compact City,32000.89,2023-09,2023,Q3
SL000924,2023-09-27,New York Dealership,"New York, NY",E-Truck Power,74299.43,2023-09,2023,Q3
SL000925,2023-09-27,Florida Dealership,"Miami, FL",E-SUV Elite,63226.56,2023-09,2023,Q3
SL000926,2023-09-27,California Dealership,"Los Angeles, CA",E-Truck Power,73468.68,2023-09,2023,Q3
SL000927,2023-09-27,California Dealership,"Los Angeles, CA",E-Sedan Pro,43973.8,2023-09,2023,Q3
SL000928,2023-09-27,California Dealership,"Los Angeles, CA",E-Sedan Pro,45728.26,2023-09,2023,Q3
SL000929,2023-09-27,Illinois Dealership,"Chicago, IL",E-Sedan Pro,46029.5,2023-09,2023,Q3
SL000930,2023-09-28,Texas Dealership,"Austin, TX",E-SUV Elite,59734.37,2023-09,2023,Q3
SL000931,2023-09-28,California Dealership,"Los Angeles, CA",E-SUV Elite,63419.42,2023-09,2023,Q3
SL000932,2023-09-28,California Dealership,"Los Angeles, CA",E-Compact City,30778.3,2023-09,2023,Q3
SL000933,2023-09-28,California Dealership,"Los Angeles, CA",E-Sedan Pro,45954.62,2023-09,2023,Q3
SL000934,2023-09-29,Florida Dealership,"Miami, FL",E-Sports GT,95624.58,2023-09,2023,Q3
SL000935,2023-09-29,California Dealership,"Los Angeles, CA",E-SUV Elite,61255.87,2023-09,2023,Q3
SL000936,2023-09-29,Illinois Dealership,"Chicago, IL",E-Sedan Pro,43177.34,2023-09,2023,Q3
SL000937,2023-09-30,California Dealership,"Los Angeles, CA",E-Truck Power,78716.77,2023-09,2023,Q3
SL000938,2023-09-30,California Dealership,"Los Angeles, CA",E-Compact City,32999.92,2023-09,2023,Q3
SL000939,2023-10-01,Florida Dealership,"Miami, FL",E-SUV Elite,59725.9,2023-10,2023,Q4
SL000940,2023-10-01,California Dealership,"Los Angeles, CA",E-Compact City,32618.95,2023-10,2023,Q4
SL000941,2023-10-01,Illinois Dealership,"Chicago, IL",E-Truck Power,74999.69,2023-10,2023,Q4
SL000942,2023-10-02,New York Dealership,"New York, NY",E-Sedan Pro,42865.6,2023-10,2023,Q4
SL000943,2023-10-02,California Dealership,"Los Angeles, CA",E-Sedan Pro,47085.66,2023-10,2023,Q4
SL000944,2023-10-02,California Dealership,"Los Angeles, CA",E-Sedan Pro,44903.21,2023-10,2023,Q4
SL000945,2023-10-04,Florida Dealership,"Miami, FL",E-Sedan Pro,44991.58,2023-10,2023,Q4
SL000946,2023-10-04,California Dealership,"Los Angeles, CA",E-SUV Elite,62704.55,2023-10,2023,Q4
SL000947,2023-10-04,Illinois Dealership,"Chicago, IL",E-Compact City,31567.43,2023-10,2023,Q4
SL000948,2023-10-04,Illinois Dealership,"Chicago, IL",E-Compact City,31891.78,2023-10,2023,Q4
SL000949,2023-10-05,Texas Dealership,"Austin, TX",E-SUV Elite,64550.3,2023-10,2023,Q4
SL000950,2023-10-06,New York Dealership,"New York, NY",E-SUV Elite,63089.11,2023-10,2023,Q4
SL000951,2023-10-06,Florida Dealership,"Miami, FL",E-SUV Elite,64695.33,2023-10,2023,Q4
SL000952,2023-10-07,New York Dealership,"New York, NY",E-Sedan Pro,44276.87,2023-10,2023,Q4
SL000953,2023-10-07,New York Dealership,"New York, NY",E-SUV Elite,59903.92,2023-10,2023,Q4
SL000954,2023-10-07,Texas Dealership,"Austin, TX",E-SUV Elite,61384.37,2023-10,2023,Q4
SL000955,2023-10-07,Texas Dealership,"Austin, TX",E-Sedan Pro,46724.73,2023-10,2023,Q4
SL000956,2023-10-07,Illinois Dealership,"Chicago, IL",E-Compact City,30596.63,2023-10,2023,Q4
SL000957,2023-10-08,New York Dealership,"New York, NY",E-Sports GT,91688.61,2023-10,2023,Q4
SL000958,2023-10-08,New York Dealership,"New York, NY",E-SUV Elite,62631.2,2023-10,2023,Q4
SL000959,2023-10-09,Florida Dealership,"Miami, FL",E-Sedan Pro,45235.65,2023-10,2023,Q4
SL000960,2023-10-09,California Dealership,"Los Angeles, CA",E-SUV Elite,63878.67,2023-10,2023,Q4
SL000961,2023-10-09,California Dealership,"Los Angeles, CA",E-SUV Elite,59391.54,2023-10,2023,Q4
SL000962,2023-10-10,New York Dealership,"New York, NY",E-Sedan Pro,43395.61,2023-10,2023,Q4
SL000963,2023-10-10,California Dealership,"Los Angeles, CA",E-Truck Power,76913.5,2023-10,2023,Q4
SL000964,2023-10-11,New York Dealership,"New York, NY",E-SUV Elite,62806.58,2023-10,2023,Q4
SL000965,2023-10-11,Texas Dealership,"Austin, TX",E-Truck Power,72182.59,2023-10,2023,Q4
SL000966,2023-10-11,Texas Dealership,"Austin, TX",E-Truck Power,78532.05,2023-10,2023,Q4
SL000967,2023-10-11,California Dealership,"Los Angeles, CA",E-SUV Elite,62100.96,2023-10,2023,Q4
SL000968,2023-10-12,New York Dealership,"New York, NY",E-Truck Power,78379.0,2023-10,2023,Q4
SL000969,2023-10-12,New York Dealership,"New York, NY",E-Sedan Pro,47171.35,2023-10,2023,Q4
SL000970,2023-10-12,Florida Dealership,"Miami, FL",E-Sedan Pro,44729.35,2023-10,2023,Q4
SL000971,2023-10-12,California Dealership,"Los Angeles, CA",E-Sedan Pro,45447.58,2023-10,2023,Q4
SL000972,2023-10-12,Illinois Dealership,"Chicago, IL",E-Sedan Pro,44741.6,2023-10,2023,Q4
SL000973,2023-10-13,Texas Dealership,"Austin, TX",E-SUV Elite,63858.66,2023-10,2023,Q4
SL000974,2023-10-13,Texas Dealership,"Austin, TX",E-Compact City,33042.98,2023-10,2023,Q4
SL000975,2023-10-13,Florida Dealership,"Miami, FL",E-Compact City,31725.25,2023-10,2023,Q4
SL000976,2023-10-13,California Dealership,"Los Angeles, CA",E-Sedan Pro,45565.43,2023-10,2023,Q4
SL000977,2023-10-13,California Dealership,"Los Angeles, CA",E-Compact City,30991.48,2023-10,2023,Q4
SL000978,2023-10-14,New York Dealership,"New York, NY",E-SUV Elite,60305.99,2023-10,2023,Q4
SL000979,2023-10-14,Texas Dealership,"Austin, TX",E-SUV Elite,59912.87,2023-10,2023,Q4
SL000980,2023-10-16,New York Dealership,"New York, NY",E-SUV Elite,59284.66,2023-10,2023,Q4
SL000981,2023-10-16,Florida Dealership,"Miami, FL",E-Truck Power,75434.05,2023-10,2023,Q4
SL000982,2023-10-16,California Dealership,"Los Angeles, CA",E-Sedan Pro,42948.3,2023-10,2023,Q4
SL000983,2023-10-17,Texas Dealership,"Austin, TX",E-Truck Power,77566.24,2023-10,2023,Q4
SL000984,2023-10-19,New York Dealership,"New York, NY",E-SUV Elite,62339.34,2023-10,2023,Q4
SL000985,2023-10-19,New York Dealership,"New York, NY",E-Sedan Pro,42768.84,2023-10,2023,Q4
SL000986,2023-10-19,New York Dealership,"New York, NY",E-Compact City,32453.82,2023-10,2023,Q4
SL000987,2023-10-20,California Dealership,"Los Angeles, CA",E-SUV Elite,61337.51,2023-10,2023,Q4
SL000988,2023-10-20,California Dealership,"Los Angeles, CA",E-Sedan Pro,43186.35,2023-10,2023,Q4
SL000989,2023-10-21,New York Dealership,"New York, NY",E-SUV Elite,61845.56,2023-10,2023,Q4
SL000990,2023-10-21,Texas Dealership,"Austin, TX",E-Sedan Pro,44324.72,2023-10,2023,Q4
SL000991,2023-10-21,Florida Dealership,"Miami, FL",E-Truck Power,77479.67,2023-10,2023,Q4
SL000992,2023-10-21,Florida Dealership,"Miami, FL",E-Sedan Pro,44547.0,2023-10,2023,Q4
SL000993,2023-10-21,Illinois Dealership,"Chicago, IL",E-Compact City,31469.42,2023-10,2023,Q4
SL000994,2023-10-22,New York Dealership,"New York, NY",E-Compact City,33064.36,2023-10,2023,Q4
SL000995,2023-10-22,Texas Dealership,"Austin, TX",E-Compact City,30847.96,2023-10,2023,Q4
SL000996,2023-10-22,Texas Dealership,"Austin, TX",E-SUV Elite,62301.25,2023-10,2023,Q4
SL000997,2023-10-22,California Dealership,"Los Angeles, CA",E-Compact City,31667.2,2023-10,2023,Q4
SL000998,2023-10-22,California Dealership,"Los Angeles, CA",E-Sedan Pro,43464.32,2023-10,2023,Q4
SL000999,2023-10-22,Illinois Dealership,"Chicago, IL",E-SUV Elite,63049.16,2023-10,2023,Q4
SL001000,2023-10-22,Illinois Dealership,"Chicago, IL",E-SUV Elite,61494.02,2023-10,2023,Q4
SL001001,2023-10-22,Illinois Dealership,"Chicago, IL",E-SUV Elite,62581.44,2023-10,2023,Q4
SL001002,2023-10-22,Illinois Dealership,"Chicago, IL",E-Compact City,30916.67,2023-10,2023,Q4
SL001003,2023-10-23,Florida Dealership,"Miami, FL",E-Compact City,30480.64,2023-10,2023,Q4
SL001004,2023-10-23,Illinois Dealership,"Chicago, IL",E-Sedan Pro,45877.29,2023-10,2023,Q4
SL001005,2023-10-24,New York Dealership,"New York, NY",E-Compact City,32352.35,2023-10,2023,Q4
SL001006,2023-10-25,New York Dealership,"New York, NY",E-Sedan Pro,42779.09,2023-10,2023,Q4
SL001007,2023-10-25,California Dealership,"Los Angeles, CA",E-Compact City,33412.72,2023-10,2023,Q4
SL001008,2023-10-26,Florida Dealership,"Miami, FL",E-SUV Elite,62132.54,2023-10,2023,Q4
SL001009,2023-10-26,California Dealership,"Los Angeles, CA",E-Sedan Pro,46627.49,2023-10,2023,Q4
SL001010,2023-10-27,New York Dealership,"New York, NY",E-Truck Power,74472.55,2023-10,2023,Q4
SL001011,2023-10-27,Texas Dealership,"Austin, TX",E-Sedan Pro,43959.59,2023-10,2023,Q4
SL001012,2023-10-27,Texas Dealership,"Austin, TX",E-Sedan Pro,43860.86,2023-10,2023,Q4
SL001013,2023-10-27,California Dealership,"Los Angeles, CA",E-SUV Elite,62715.61,2023-10,2023,Q4
SL001014,2023-10-29,Texas Dealership,"Austin, TX",E-Compact City,32540.4,2023-10,2023,Q4
SL001015,2023-10-29,Florida Dealership,"Miami, FL",E-Sedan Pro,46737.77,2023-10,2023,Q4
SL001016,2023-10-29,Florida Dealership,"Miami, FL",E-SUV Elite,62400.46,2023-10,2023,Q4
SL001017,2023-10-29,California Dealership,"Los Angeles, CA",E-Truck Power,78727.12,2023-10,2023,Q4
SL001018,2023-10-29,Illinois Dealership,"Chicago, IL",E-Truck Power,71619.16,2023-10,2023,Q4
SL001019,2023-10-30,Texas Dealership,"Austin, TX",E-Sedan Pro,43371.56,2023-10,2023,Q4
SL001020,2023-10-30,Florida Dealership,"Miami, FL",E-Compact City,31165.01,2023-10,2023,Q4
SL001021,2023-10-30,California Dealership,"Los Angeles, CA",E-SUV Elite,60200.08,2023-10,2023,Q4
SL001022,2023-10-30,California Dealership,"Los Angeles, CA",E-Sports GT,96383.22,2023-10,2023,Q4
SL001023,2023-10-30,Illinois Dealership,"Chicago, IL",E-Compact City,32850.75,2023-10,2023,Q4
SL001024,2023-10-31,New York Dealership,"New York, NY",E-Sedan Pro,45772.69,2023-10,2023,Q4
SL001025,2023-10-31,New York Dealership,"New York, NY",E-Compact City,32240.19,2023-10,2023,Q4
SL001026,2023-11-01,New York Dealership,"New York, NY",E-Sedan Pro,44573.96,2023-11,2023,Q4
SL001027,2023-11-01,California Dealership,"Los Angeles, CA",E-Compact City,33270.38,2023-11,2023,Q4
SL001028,2023-11-01,California Dealership,"Los Angeles, CA",E-Truck Power,72621.1,2023-11,2023,Q4
SL001029,2023-11-01,Illinois Dealership,"Chicago, IL",E-SUV Elite,59287.07,2023-11,2023,Q4
SL001030,2023-11-02,Illinois Dealership,"Chicago, IL",E-Truck Power,77679.23,2023-11,2023,Q4
SL001031,2023-11-02,Illinois Dealership,"Chicago, IL",E-Compact City,30869.42,2023-11,2023,Q4
SL001032,2023-11-03,New York Dealership,"New York, NY",E-SUV Elite,62003.59,2023-11,2023,Q4
SL001033,2023-11-03,New York Dealership,"New York, NY",E-Compact City,32033.83,2023-11,2023,Q4
SL001034,2023-11-03,California Dealership,"Los Angeles, CA",E-Sports GT,93373.81,2023-11,2023,Q4
SL001035,2023-11-03,California Dealership,"Los Angeles, CA",E-Compact City,32805.84,2023-11,2023,Q4
SL001036,2023-11-03,Illinois Dealership,"Chicago, IL",E-Truck Power,72237.65,2023-11,2023,Q4
SL001037,2023-11-03,Illinois Dealership,"Chicago, IL",E-Compact City,32774.33,2023-11,2023,Q4
SL001038,2023-11-04,New York Dealership,"New York, NY",E-Truck Power,72516.44,2023-11,2023,Q4
SL001039,2023-11-04,Florida Dealership,"Miami, FL",E-Truck Power,74125.48,2023-11,2023,Q4
SL001040,2023-11-04,Illinois Dealership,"Chicago, IL",E-Sedan Pro,45991.73,2023-11,2023,Q4
SL001041,2023-11-05,California Dealership,"Los Angeles, CA",E-Sedan Pro,46524.84,2023-11,2023,Q4
SL001042,2023-11-05,California Dealership,"Los Angeles, CA",E-Compact City,32630.48,2023-11,2023,Q4
SL001043,2023-11-06,New York Dealership,"New York, NY",E-SUV Elite,64395.56,2023-11,2023,Q4
SL001044,2023-11-06,New York Dealership,"New York, NY",E-Sedan Pro,47076.37,2023-11,2023,Q4
SL001045,2023-11-06,Texas Dealership,"Austin, TX",E-Sedan Pro,43869.56,2023-11,2023,Q4
SL001046,2023-11-06,Florida Dealership,"Miami, FL",E-Compact City,31657.99,2023-11,2023,Q4
SL001047,2023-11-07,Texas Dealership,"Austin, TX",E-SUV Elite,61033.37,2023-11,2023,Q4
SL001048,2023-11-07,Illinois Dealership,"Chicago, IL",E-SUV Elite,59757.9,2023-11,2023,Q4
SL001049,2023-11-08,New York Dealership,"New York, NY",E-Sedan Pro,45734.16,2023-11,2023,Q4
SL001050,2023-11-08,Illinois Dealership,"Chicago, IL",E-Truck Power,76115.6,2023-11,2023,Q4
SL001051,2023-11-09,California Dealership,"Los Angeles, CA",E-SUV Elite,62595.51,2023-11,2023,Q4
SL001052,2023-11-09,Illinois Dealership,"Chicago, IL",E-Truck Power,73837.63,2023-11,2023,Q4
SL001053,2023-11-11,New York Dealership,"New York, NY",E-Sedan Pro,43291.64,2023-11,2023,Q4
SL001054,2023-11-11,New York Dealership,"New York, NY",E-Sedan Pro,46008.13,2023-11,2023,Q4
SL001055,2023-11-11,Texas Dealership,"Austin, TX",E-Sedan Pro,45055.77,2023-11,2023,Q4
SL001056,2023-11-12,New York Dealership,"New York, NY",E-Sedan Pro,47224.49,2023-11,2023,Q4
SL001057,2023-11-13,Texas Dealership,"Austin, TX",E-SUV Elite,63088.64,2023-11,2023,Q4
SL001058,2023-11-13,California Dealership,"Los Angeles, CA",E-Compact City,31874.35,2023-11,2023,Q4
SL001059,2023-11-13,California Dealership,"Los Angeles, CA",E-Sports GT,94840.7,2023-11,2023,Q4
SL001060,2023-11-13,Illinois Dealership,"Chicago, IL",E-SUV Elite,65051.24,2023-11,2023,Q4
SL001061,2023-11-13,Illinois Dealership,"Chicago, IL",E-Truck Power,71980.25,2023-11,2023,Q4
SL001062,2023-11-14,New York Dealership,"New York, NY",E-Sedan Pro,44565.66,2023-11,2023,Q4
SL001063,2023-11-14,Florida Dealership,"Miami, FL",E-Truck Power,71254.48,2023-11,2023,Q4
SL001064,2023-11-15,California Dealership,"Los Angeles, CA",E-SUV Elite,61236.57,2023-11,2023,Q4
SL001065,2023-11-15,Illinois Dealership,"Chicago, IL",E-SUV Elite,59562.16,2023-11,2023,Q4
SL001066,2023-11-15,Illinois Dealership,"Chicago, IL",E-Sports GT,90822.16,2023-11,2023,Q4
SL001067,2023-11-16,Illinois Dealership,"Chicago, IL",E-Compact City,30796.31,2023-11,2023,Q4
SL001068,2023-11-17,Texas Dealership,"Austin, TX",E-Truck Power,75334.73,2023-11,2023,Q4
SL001069,2023-11-17,California Dealership,"Los Angeles, CA",E-Truck Power,72516.08,2023-11,2023,Q4
SL001070,2023-11-17,Illinois Dealership,"Chicago, IL",E-SUV Elite,63670.54,2023-11,2023,Q4
SL001071,2023-11-18,New York Dealership,"New York, NY",E-Sedan Pro,44050.36,2023-11,2023,Q4
SL001072,2023-11-18,New York Dealership,"New York, NY",E-SUV Elite,61338.59,2023-11,2023,Q4
SL001073,2023-11-18,New York Dealership,"New York, NY",E-SUV Elite,59891.25,2023-11,2023,Q4
SL001074,2023-11-18,New York Dealership,"New York, NY",E-Compact City,30936.21,2023-11,2023,Q4
